row_type,sample_id,split_role,sample_count,image_path,mask_path,pred_path,loss,loss_bce,loss_dice,objdice,dice,iou,f1,boundary_f1,hd95,object_hausdorff
sample,GlaS_official_testA_testA_44,testA,1,datasets/01_GlaS_official_raw/testA_44.bmp,datasets/01_GlaS_official_raw/testA_44_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_44_pred.png,,,,0.6474479296929421,0.9476447548304329,0.9004989134425001,0.9476447548304329,0.7234454797310574,38.623825454711906,177.1310395451536
sample,GlaS_official_testA_testA_45,testA,1,datasets/01_GlaS_official_raw/testA_45.bmp,datasets/01_GlaS_official_raw/testA_45_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_45_pred.png,,,,0.3614641830078812,0.7572933645464216,0.6093902961023813,0.7572933645464216,0.30372925852034754,52.0,301.0091488011733
sample,GlaS_official_testA_testA_46,testA,1,datasets/01_GlaS_official_raw/testA_46.bmp,datasets/01_GlaS_official_raw/testA_46_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_46_pred.png,,,,0.548380616289679,0.9257844679100389,0.8618237590637364,0.9257844679100389,0.7483453439247706,20.0,173.97176795924844
sample,GlaS_official_testA_testA_47,testA,1,datasets/01_GlaS_official_raw/testA_47.bmp,datasets/01_GlaS_official_raw/testA_47_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_47_pred.png,,,,0.646524140593933,0.8551763298954015,0.746993927735924,0.8551763298954015,0.657667587870742,58.844706726074165,155.33596457380398
sample,GlaS_official_testA_testA_48,testA,1,datasets/01_GlaS_official_raw/testA_48.bmp,datasets/01_GlaS_official_raw/testA_48_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_48_pred.png,,,,0.7325284497704556,0.9359385078479469,0.8795906202331828,0.9359385078479469,0.6535561710086824,37.694164848327596,207.34765631261362
sample,GlaS_official_testA_testA_49,testA,1,datasets/01_GlaS_official_raw/testA_49.bmp,datasets/01_GlaS_official_raw/testA_49_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_49_pred.png,,,,0.6497748833044219,0.7730865098193757,0.6301067809658176,0.7730865098193757,0.6225861009340912,96.5991729736328,182.2749994872022
sample,GlaS_official_testA_testA_5,testA,1,datasets/01_GlaS_official_raw/testA_5.bmp,datasets/01_GlaS_official_raw/testA_5_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_5_pred.png,,,,0.5215478319869287,0.5304512003939448,0.36096195004830917,0.5304512003939448,0.4149305101319259,50.591994857788045,97.21396089589697
sample,GlaS_official_testA_testA_50,testA,1,datasets/01_GlaS_official_raw/testA_50.bmp,datasets/01_GlaS_official_raw/testA_50_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_50_pred.png,,,,0.6679663435225787,0.9148963475674264,0.8431418929582156,0.9148963475674264,0.6291505363884322,19.977457427978432,154.3617708639563
sample,GlaS_official_testA_testA_51,testA,1,datasets/01_GlaS_official_raw/testA_51.bmp,datasets/01_GlaS_official_raw/testA_51_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_51_pred.png,,,,0.9323080643655397,0.931898412766801,0.8724810672564072,0.931898412766801,0.6347640239146839,80.40895690917968,56.96683883589271
sample,GlaS_official_testA_testA_52,testA,1,datasets/01_GlaS_official_raw/testA_52.bmp,datasets/01_GlaS_official_raw/testA_52_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_52_pred.png,,,,0.8112115636442534,0.9631942594004826,0.9290016650986099,0.9631942594004826,0.8497486437143622,6.0,70.62602164509478
